CustomerKey;FullName;Sex;BirthDate;Age;YearlyIncome;TotalChildren;City;CountryRegionName;DateFirstPurchase
14148;Shaun Sharma;Male;1963-09-09;61;30000,00;1;Kassel;Germany;2021-08-27
14149;Donald Srini;Male;1977-04-22;47;30000,00;3;Ingolstadt;Germany;2021-08-11
14150;Billy Munoz;Male;1964-08-20;60;30000,00;3;Leeds;United Kingdom;2021-04-09
14151;Marie Martin;Female;1981-10-22;43;10000,00;2;Roncq;France;2023-09-16
14152;Luke Turner;Male;1975-09-07;49;20000,00;0;Villeneuve-d'Ascq;France;2023-07-25
14153;Dylan Lewis;Male;1976-05-13;48;20000,00;0;Hof;Germany;2023-05-11
14154;Willie Gao;Male;1981-10-05;43;30000,00;0;Verrieres Le Buisson;France;2022-02-25
14155;Olivia Morris;Female;1981-09-06;43;40000,00;0;Newcastle upon Tyne;United Kingdom;2021-04-28
14156;Preston Gonzalez;Male;1974-11-15;50;20000,00;0;London;United Kingdom;2023-02-10
14157;Willie Xu;Male;1980-04-10;44;30000,00;0;London;United Kingdom;2021-04-10
14158;Craig Moreno;Male;1974-08-04;50;40000,00;0;York;United Kingdom;2021-04-08
14159;Jay Malhotra;Male;1980-11-08;44;40000,00;0;Bracknell;United Kingdom;2021-04-07
14160;Brittney Hu;Female;1975-01-02;49;40000,00;0;Erlangen;Germany;2021-08-23
14161;Claudia Li;Female;1974-08-02;50;40000,00;0;Eilenburg;Germany;2021-08-04
14162;Brett Garcia;Male;1975-05-18;49;40000,00;0;Frankfurt;Germany;2021-08-10
14163;Ebony Garcia;Female;1975-04-22;49;40000,00;0;Berlin;Germany;2021-08-19
14164;Kari Smith;Female;1980-11-08;44;50000,00;0;Duesseldorf;Germany;2021-08-13
14165;Natalie Gray;Female;1974-10-26;50;50000,00;0;Newcastle upon Tyne;United Kingdom;2021-04-20
14166;Elizabeth Jenkins;Female;1928-04-09;96;10000,00;3;Saint Germain en Laye;France;2023-02-14
14167;Pamela Subram;Female;1956-09-29;68;10000,00;3;Frankfurt;Germany;2021-08-14
14168;Edwin Guo;Male;1957-03-24;67;20000,00;2;Chatou;France;2024-01-25
14169;Carmen Martinez;Female;1979-04-13;45;10000,00;3;Saint Germain en Laye;France;2022-02-13
14170;Rebekah Moreno;Female;1974-05-02;50;10000,00;3;Saint Ouen;France;2022-03-07
14171;Michele Lal;Female;1950-03-05;74;90000,00;5;Frankfurt;Germany;2021-08-08
14172;Carla Garcia;Female;1949-10-19;75;130000,00;3;London;United Kingdom;2023-04-09
14173;Tonya Shan;Female;1950-10-19;74;70000,00;5;Verrieres Le Buisson;France;2023-05-25
14174;Alberto Diaz;Male;1956-09-04;68;70000,00;5;Berlin;Germany;2023-02-22
14175;Cynthia Mehta;Female;1950-11-17;74;110000,00;3;Bury;United Kingdom;2023-08-17
14176;Mindy Rai;Female;1951-09-05;73;80000,00;5;Bobigny;France;2023-06-10
14177;Kenneth Nara;Male;1951-11-19;73;80000,00;5;Dunkerque;France;2023-12-08
14178;Katie Raje;Female;1952-03-14;72;90000,00;5;Paris;France;2023-11-24
14179;Claudia Xu;Female;1957-04-22;67;100000,00;2;Braunschweig;Germany;2024-01-14
14180;Henry Patel;Male;1951-11-02;73;100000,00;2;Erlangen;Germany;2023-05-09
14181;Adriana Chandra;Female;1952-05-31;72;100000,00;3;Frankfurt;Germany;2021-08-24
14182;Steve Lin;Male;1965-09-16;59;110000,00;3;Frankfurt am Main;Germany;2023-09-02
14183;Robyn Carlson;Female;1964-10-13;60;130000,00;0;Milton Keynes;United Kingdom;2021-04-10
14184;Caleb Jenkins;Male;1970-04-22;54;170000,00;0;Runcorn;United Kingdom;2023-04-04
14185;Frank Vazquez;Male;1958-05-19;66;80000,00;4;Les Ulis;France;2022-03-17
14186;Katrina Tang;Female;1957-12-24;67;80000,00;4;Paris;France;2022-03-20
14187;Eugene Lu;Male;1958-03-24;66;100000,00;3;Hamburg;Germany;2023-12-07
14188;Meagan Sanchez;Female;1957-05-06;67;80000,00;4;Paris;France;2023-07-20
14189;Krista Martin;Female;1957-02-28;67;90000,00;4;Dresden;Germany;2021-08-17
14190;Candace Patel;Female;1956-11-19;68;90000,00;4;München;Germany;2023-07-16
14191;Derrick Martin;Male;1962-01-11;62;160000,00;4;Reading;United Kingdom;2021-04-11
14192;Ronald Kapoor;Male;1956-02-20;68;90000,00;4;Pantin;France;2022-03-21
14193;Pamela Vance;Female;1956-01-31;68;100000,00;3;Duesseldorf;Germany;2023-05-23
14194;Cassie Rai;Female;1955-07-26;69;120000,00;4;London;United Kingdom;2023-03-13
14195;Clinton Blanco;Male;1955-11-01;69;130000,00;4;London;United Kingdom;2021-04-22
14196;Felicia Dominguez;Female;1956-04-02;68;160000,00;3;Watford;United Kingdom;2023-04-13
14197;Frank Gill;Male;1960-01-30;64;100000,00;3;Braunschweig;Germany;2023-10-08
14198;Daisy Romero;Female;1955-05-12;69;110000,00;4;Hamburg;Germany;2021-08-15
14199;Samuel Anderson;Male;1954-12-30;70;130000,00;4;Bury;United Kingdom;2023-06-03
14200;Colleen Goel;Female;1954-04-06;70;70000,00;5;Colombes;France;2022-03-09
14201;Marie Serrano;Female;1953-10-08;71;80000,00;5;Paris;France;2023-11-14
14202;Clayton Zeng;Male;1954-01-16;70;90000,00;4;Saarbrücken;Germany;2023-04-28
14203;Seth Rodriguez;Male;1952-11-10;72;80000,00;5;Bobigny;France;2022-03-01
14204;Chelsea Sara;Female;1969-08-01;55;80000,00;5;Lieusaint;France;2023-01-28
14205;Wesley Wu;Male;1952-10-20;72;90000,00;5;Sèvres;France;2023-03-19
14206;Edwin West;Male;1953-01-02;71;100000,00;4;Kassel;Germany;2024-01-09
14207;José Saraiva;Male;1953-03-20;71;110000,00;4;München;Germany;2021-09-28
14208;Eugene Xu;Male;1953-02-18;71;120000,00;5;Gloucestershire;United Kingdom;2023-02-05
14209;Craig Ramos;Male;1980-10-06;44;60000,00;0;Lane Cove;Australia;2023-02-21
14210;Jenny Tang;Female;1982-04-26;42;80000,00;0;South Melbourne;Australia;2022-08-12
14211;Emma Bradley;Female;1986-03-11;38;70000,00;0;Gold Coast;Australia;2022-08-07
14212;Erick Madan;Male;1980-10-30;44;80000,00;0;Darlinghurst;Australia;2023-05-11
14213;Autumn Guo;Female;1981-05-10;43;80000,00;0;Milsons Point;Australia;2023-05-06
14214;Robyn Munoz;Female;1980-12-23;44;90000,00;0;Malabar;Australia;2022-08-14
14215;Stacey Yang;Female;1980-12-02;44;90000,00;0;Cloverdale;Australia;2022-08-14
14216;Edwin Zheng;Male;1985-11-02;39;70000,00;0;Seaford;Australia;2022-08-07
14217;Terrance Lopez;Male;1985-04-21;39;80000,00;0;Coffs Harbour;Australia;2023-03-09
14218;Karl Kumar;Male;1985-02-04;39;90000,00;0;Sunbury;Australia;2022-08-17
14219;Christy Ye;Female;1980-04-30;44;90000,00;0;North Sydney;Australia;2022-08-15
14220;Latasha Romero;Female;1985-07-16;39;100000,00;0;Lane Cove;Australia;2022-08-11
14221;Glenn Zhao;Male;1977-10-03;47;80000,00;0;St. Leonards;Australia;2023-03-07
14222;Dawn Zhang;Female;1983-07-24;41;80000,00;0;Darlinghurst;Australia;2023-08-18
14223;Larry Rubio;Male;1983-05-25;41;80000,00;0;Hobart;Australia;2023-06-04
14224;Tamara She;Female;1984-09-17;40;110000,00;0;Lane Cove;Australia;2022-09-08
14225;Alisha Chen;Female;1977-11-24;47;90000,00;0;Hawthorne;Australia;2022-08-31
14226;Heidi Mehta;Female;1978-01-23;46;90000,00;0;Lavender Bay;Australia;2022-09-01
14227;Alison Xu;Female;1983-10-18;41;100000,00;0;Milsons Point;Australia;2023-02-26
14228;Arturo Raje;Male;1977-02-17;47;80000,00;0;Melbourne;Australia;2023-04-29
14229;Allen Perez;Male;1977-01-02;47;80000,00;0;Geelong;Australia;2023-05-17
14230;Luis Coleman;Male;1977-01-07;47;90000,00;0;Townsville;Australia;2022-09-05
14231;Kari Sai;Female;1978-02-02;46;120000,00;0;Findon;Australia;2023-02-08
14232;Omar Huang;Male;1982-03-14;42;100000,00;0;Rockhampton;Australia;2023-03-30
14233;Ricardo She;Male;1976-12-24;48;100000,00;0;Malabar;Australia;2023-07-03
14234;Gina Romero;Female;1975-12-15;49;100000,00;0;Perth;Australia;2022-08-29
14235;Larry Alvarez;Male;1981-05-17;43;100000,00;0;Wollongong;Australia;2022-09-23
14236;Abigail Richardson;Female;1981-11-22;43;110000,00;0;Melbourne;Australia;2022-09-21
14237;Kate Andersen;Female;1981-04-07;43;120000,00;0;Cloverdale;Australia;2023-04-07
14238;Jay Gonzalez;Male;1975-12-02;49;120000,00;0;Wollongong;Australia;2022-09-13
14239;Maria Peterson;Female;1946-12-17;78;70000,00;5;Lakewood;United States;2022-05-06
14240;Caroline Foster;Female;1946-12-16;78;80000,00;4;Kirkland;United States;2022-05-26
14241;Grace Wood;Female;1947-04-26;77;110000,00;2;Coronado;United States;2023-07-31
14242;Rafael Ye;Male;1947-11-30;77;70000,00;5;Bremerton;United States;2022-06-12
14243;Gregory Winston;Female;1953-03-31;71;90000,00;5;Oregon City;United States;2023-04-06
14244;Jennifer Griffin;Female;1958-09-04;66;90000,00;5;Metchosin;Canada;2023-04-18
14245;Ana Russell;Female;1948-05-01;76;90000,00;5;Woodburn;United States;2023-01-30
14246;Devin Garcia;Male;1953-03-03;71;90000,00;5;Glendale;United States;2023-03-02
14247;Hunter Allen;Male;1947-08-27;77;90000,00;5;Spokane;United States;2024-01-10
14248;Misty Tang;Female;1947-08-30;77;100000,00;2;Bellflower;United States;2023-09-24
14249;Eduardo Thomas;Male;1947-07-09;77;110000,00;2;National City;United States;2023-05-30
14250;Adam Collins;Male;1948-01-31;76;130000,00;2;Concord;United States;2023-08-30
14251;Alex Brooks;Male;1948-02-19;76;170000,00;2;Santa Cruz;United States;2023-11-06
14252;Destiny Cook;Female;1948-12-01;76;100000,00;2;Portland;United States;2023-12-20
14253;Eduardo Scott;Male;1949-04-18;75;110000,00;2;Burbank;United States;2022-06-01
14254;Tabitha Gill;Female;1949-02-28;75;110000,00;2;Bellflower;United States;2023-07-02
14255;Jonathan Jackson;Male;1948-08-25;76;110000,00;2;Edmonds;United States;2022-06-09
14256;Elizabeth Robinson;Female;1948-11-13;76;170000,00;2;Lynnwood;United States;2022-06-11
14257;James Carter;Male;1948-07-31;76;170000,00;2;National City;United States;2023-08-19
14258;Haley Foster;Female;1950-01-15;74;70000,00;4;San Carlos;United States;2024-01-24
14259;Antonio Flores;Male;1958-08-31;66;40000,00;3;Melton;Australia;2022-09-16
14260;Frank Ruiz;Male;1959-06-09;65;40000,00;3;Warrnambool;Australia;2022-09-05
14261;Meredith Subram;Female;1958-08-13;66;70000,00;2;Rhodes;Australia;2022-09-09
14262;Jon He;Male;1964-11-07;60;70000,00;2;Port Macquarie;Australia;2022-09-03
14263;Nina Lal;Female;1959-08-24;65;80000,00;2;Silverwater;Australia;2022-09-01
14264;Karl Lal;Male;1959-08-08;65;80000,00;2;Seaford;Australia;2022-09-15
14265;Garrett Bell;Male;1980-09-13;44;30000,00;0;Shawnee;Canada;2023-07-02
14266;Cory Patel;Male;1980-11-23;44;30000,00;0;Bellingham;United States;2023-02-27
14267;Lauren Wood;Female;1981-03-12;43;30000,00;0;Corvallis;United States;2022-06-02
14268;Isabella Roberts;Female;1986-02-13;38;30000,00;0;Beverly Hills;United States;2022-06-27
14269;Tony She;Male;1981-05-18;43;30000,00;0;Beverly Hills;United States;2023-09-23
14270;James Ross;Male;1980-07-24;44;60000,00;0;La Jolla;United States;2022-06-21
14271;Lucas Wright;Male;1979-08-31;45;30000,00;0;Spokane;United States;2023-03-08
14272;Sydney Ward;Female;1979-08-31;45;30000,00;0;Puyallup;United States;2022-06-08
14273;Angel Parker;Male;1984-05-01;40;60000,00;0;San Gabriel;United States;2023-09-06
14274;Edward Williams;Male;1982-01-06;42;60000,00;0;Royal Oak;Canada;2023-04-28
14275;Arthur Prasad;Male;1960-08-01;64;80000,00;2;Findon;Australia;2022-09-19
14276;Melody Suarez;Female;1961-01-06;63;80000,00;2;Townsville;Australia;2022-09-07
14277;Jerry She;Male;1967-04-24;57;70000,00;2;Rockhampton;Australia;2022-09-21
14278;Olivia Sanchez;Female;1969-07-17;55;130000,00;0;Melbourne;Australia;2023-07-19
14279;Taylor Barnes;Female;1969-07-31;55;130000,00;0;Warrnambool;Australia;2022-09-06
14280;Isaac Oliver;Male;1978-08-15;46;80000,00;0;Bremerton;United States;2023-04-20
14281;Daniel Wilson;Male;1979-01-03;45;80000,00;0;Vancouver;Canada;2023-05-08
14282;Brianna Lewis;Female;1979-09-20;45;30000,00;0;Newton;Canada;2023-03-07
14283;Seth Simmons;Male;1985-10-04;39;60000,00;0;Lake Oswego;United States;2022-06-21
14284;Wyatt Anderson;Male;1979-12-15;45;60000,00;0;Sedro Woolley;United States;2022-06-10
14285;Taylor Hughes;Female;1985-11-30;39;60000,00;0;Burlingame;United States;2022-05-30
14286;Kristine Hernandez;Female;1964-10-09;60;120000,00;1;Newcastle;Australia;2022-09-26
14287;Derek Xie;Male;1976-02-20;48;150000,00;0;Port Macquarie;Australia;2022-09-09
14288;Christina Ramirez;Female;1971-09-06;53;130000,00;0;El Cajon;United States;2022-05-31
14289;Jessica Martinez;Female;1972-02-19;52;150000,00;0;Santa Cruz;United States;2022-06-01
14290;Jonathan Wilson;Male;1962-09-07;62;70000,00;2;Corvallis;United States;2022-07-22
14291;Tyler White;Male;1963-02-17;61;70000,00;2;Oak Bay;Canada;2023-01-29
14292;Isabella Ross;Female;1968-09-24;56;70000,00;2;Concord;United States;2022-07-21
14293;Kyle Campbell;Male;1962-08-15;62;60000,00;2;Daly City;United States;2023-08-18
14294;Steven Gray;Male;1963-05-22;61;60000,00;2;El Cajon;United States;2023-04-25
14295;Hannah Thomas;Female;1963-01-11;61;60000,00;2;West Covina;United States;2023-05-28
14296;Benjamin Russell;Male;1962-11-14;62;60000,00;2;Beaverton;United States;2023-05-28
14297;Kristin Raji;Female;1962-07-12;62;70000,00;3;Bellflower;United States;2022-07-16
14298;Kaitlyn Jenkins;Female;1963-01-11;61;70000,00;3;Los Angeles;United States;2022-07-15
14299;Jermaine Chandra;Male;1972-12-08;52;90000,00;2;Goulburn;Australia;2022-09-07
14300;Colin He;Male;1972-07-31;52;90000,00;4;Seaford;Australia;2022-09-14
14301;Ruben Vazquez;Male;1967-09-14;57;70000,00;1;Port Macquarie;Australia;2022-09-01
14302;April Beck;Female;1968-01-12;56;70000,00;1;Brisbane;Australia;2022-08-28
14303;Briana Ramos;Female;1967-12-18;57;60000,00;1;Port Macquarie;Australia;2022-09-19
14304;Jacquelyn Jimenez;Female;1973-02-11;51;60000,00;1;Melbourne;Australia;2022-09-26
14305;Brendan Shen;Male;1968-01-08;56;60000,00;1;Goulburn;Australia;2022-09-19
14306;Byron Ramos;Male;1966-11-05;58;60000,00;1;Hobart;Australia;2022-09-04
14307;Ross Perez;Male;1966-12-03;58;60000,00;1;Darlinghurst;Australia;2023-02-19
14308;Marie Ramos;Female;1983-02-20;41;100000,00;0;Lane Cove;Australia;2022-09-14
14309;Orlando Sanz;Male;1971-11-06;53;110000,00;0;Perth;Australia;2023-02-25
14310;Jon Zeng;Male;1977-07-18;47;110000,00;0;Rhodes;Australia;2022-09-17
14311;Erik Alvarez;Male;1982-10-08;42;110000,00;0;Sydney;Australia;2023-03-06
14312;Claudia Lin;Female;1966-04-25;58;60000,00;1;Caloundra;Australia;2023-02-18
14313;Christian Smith;Male;1966-04-13;58;60000,00;1;Port Macquarie;Australia;2023-08-09
14314;Katherine Cooper;Female;1970-07-16;54;80000,00;5;Hobart;Australia;2023-06-20
14315;Carl Chander;Male;1970-01-01;54;70000,00;0;Townsville;Australia;2023-04-22
14316;Leonard Anand;Male;1967-07-07;57;60000,00;1;Coffs Harbour;Australia;2022-08-30
14317;Steve Liang;Male;1968-02-19;56;70000,00;5;Lavender Bay;Australia;2023-02-05
14318;Seth Rogers;Male;1968-04-16;56;70000,00;5;Rockhampton;Australia;2023-03-11
14319;Renee Sanz;Female;1968-06-23;56;70000,00;5;Warrnambool;Australia;2023-07-01
14320;Amy Hu;Female;1972-02-01;52;70000,00;5;Perth;Australia;2023-07-18
14321;Jackson Evans;Male;1969-10-22;55;80000,00;5;Sunbury;Australia;2023-11-14
14322;Sydney Thomas;Female;1964-01-07;60;90000,00;2;Coffs Harbour;Australia;2022-08-31
14323;Colin Tang;Male;1963-03-20;61;70000,00;1;Rhodes;Australia;2022-09-13
14324;Jessie Alvarez;Female;1962-09-07;62;70000,00;1;South Melbourne;Australia;2022-09-04
14325;Crystal Li;Female;1963-01-02;61;70000,00;1;Melbourne;Australia;2022-09-24
14326;Joe Perez;Male;1962-09-30;62;70000,00;1;Townsville;Australia;2022-09-04
14327;Kyle Butler;Male;1981-08-18;43;30000,00;0;Downey;United States;2023-11-18
14328;Andrea Rogers;Female;1982-02-05;42;30000,00;0;Shawnee;Canada;2023-02-22
14329;Holly Sanchez;Female;1981-07-19;43;30000,00;0;Burbank;United States;2023-01-28
14330;Matthew Harris;Male;1982-04-04;42;40000,00;0;Sooke;Canada;2023-05-14
14331;Timothy Murphy;Male;1985-08-23;39;30000,00;0;Milwaukie;United States;2023-09-23
14332;Jade Rogers;Female;1985-10-19;39;30000,00;0;N. Vancouver;Canada;2023-06-06
14333;Bobby Suri;Male;1985-10-02;39;30000,00;0;Bremerton;United States;2023-11-27
14334;Patrick Murphy;Male;1986-01-22;38;40000,00;0;Walla Walla;United States;2022-07-24
14335;Allison Cox;Female;1984-03-12;40;40000,00;0;Walla Walla;United States;2022-06-30
14336;Gabriel Baker;Male;1984-02-04;40;40000,00;0;Beaverton;United States;2022-07-06
14337;Olivia Coleman;Female;1983-08-29;41;40000,00;0;Oregon City;United States;2022-08-03
14338;Natalie Taylor;Female;1983-11-22;41;40000,00;0;Cliffside;Canada;2023-05-17
14339;Brandy Suri;Female;1983-06-01;41;30000,00;0;Bellflower;United States;2023-02-12
14340;Miranda Butler;Female;1982-09-29;42;40000,00;0;Salem;United States;2024-01-05
14341;Sean Sanders;Male;1985-04-21;39;30000,00;0;Langley;Canada;2023-07-10
14342;Beth Ruiz;Female;1984-09-22;40;40000,00;0;Ballard;United States;2022-07-31
14343;Xavier Turner;Male;1985-01-20;39;40000,00;0;Corvallis;United States;2022-08-18
14344;Kurt Xie;Male;1945-03-20;79;30000,00;2;Gold Coast;Australia;2023-04-19
14345;Kristi Rodriguez;Female;1945-08-08;79;40000,00;2;Bendigo;Australia;2022-08-30
14346;Evelyn Perez;Female;1946-11-29;78;40000,00;2;Goulburn;Australia;2022-09-26
14347;Tara Goel;Female;1946-11-14;78;40000,00;2;Malabar;Australia;2022-09-22
14348;Alex Scott;Male;1948-05-15;76;60000,00;2;Port Macquarie;Australia;2022-09-04
14349;Nicole Griffin;Female;1981-11-08;43;40000,00;0;Oregon City;United States;2023-09-11
14350;Emily Moore;Female;1981-12-06;43;40000,00;0;Portland;United States;2023-09-18
14351;Riley Gray;Female;1981-08-01;43;40000,00;0;Berkeley;United States;2023-03-20
14352;Melissa Butler;Female;1986-03-14;38;40000,00;0;Lynnwood;United States;2023-07-10
14353;Erin Reed;Female;1980-12-12;44;40000,00;0;Vancouver;Canada;2023-03-16
14354;Seth Green;Male;1980-01-25;44;30000,00;0;San Carlos;United States;2022-08-24
14355;Ian King;Male;1979-05-11;45;60000,00;0;Lebanon;United States;2022-08-14
14356;Isabella Baker;Female;1978-07-15;46;100000,00;0;San Gabriel;United States;2022-08-23
14357;Dalton Collins;Male;1973-01-09;51;100000,00;1;Santa Cruz;United States;2022-08-26
14358;Amanda Watson;Female;1973-06-20;51;100000,00;1;Kirkland;United States;2023-07-29
14359;Eduardo Henderson;Male;1974-05-02;50;90000,00;4;Metchosin;Canada;2023-02-10
14360;Samantha Patterson;Female;1964-10-14;60;60000,00;4;Mill Valley;United States;2023-10-24
14361;Franklin Raje;Male;1964-07-23;60;60000,00;4;Bremerton;United States;2024-01-06
14362;Roberto Gill;Male;1977-10-31;47;40000,00;4;Beaverton;United States;2022-08-12
14363;Natalie Long;Female;1979-03-04;45;50000,00;0;Westminster;Canada;2023-04-29
14364;Mario Rai;Male;1978-09-06;46;50000,00;1;Berkeley;United States;2022-08-13
14365;Evan Ward;Male;1978-11-16;46;50000,00;1;Long Beach;United States;2022-07-31
14366;Anna Brooks;Female;1976-07-21;48;60000,00;1;Marysville;United States;2022-09-15
14367;Courtney Green;Female;1982-02-25;42;60000,00;1;Milwaukie;United States;2022-09-03
14368;Richard Thompson;Male;1976-09-11;48;60000,00;1;Concord;United States;2024-01-14
14369;Devin Sanchez;Male;1977-02-16;47;60000,00;1;Oregon City;United States;2023-07-06
14370;Meghan Dominguez;Female;1983-09-06;41;40000,00;1;Burnaby;Canada;2023-07-13
14371;Jeremiah Lewis;Male;1977-12-06;47;40000,00;1;Sooke;Canada;2023-03-15
14372;Kaitlyn Washington;Female;1978-01-08;46;60000,00;1;Port Orchard;United States;2023-06-11
14373;Ricardo Jai;Male;1983-06-11;41;60000,00;1;Burlingame;United States;2023-06-21
14374;David Yang;Male;1983-09-15;41;70000,00;1;National City;United States;2022-09-27
14375;Alexandra Moore;Female;1981-05-08;43;50000,00;1;Walla Walla;United States;2023-07-02
14376;Faith Torres;Female;1949-10-17;75;70000,00;4;Everett;United States;2023-07-30
14377;Paula Ruiz;Female;1949-12-07;75;70000,00;4;Bellingham;United States;2022-09-12
14378;Cory Mehta;Male;1955-08-29;69;60000,00;4;Burlingame;United States;2022-09-17
14379;Richard Foster;Male;1949-08-21;75;60000,00;4;Fremont;United States;2022-09-20
14380;Kaylee Watson;Female;1950-01-08;74;70000,00;5;Lebanon;United States;2022-09-18
14381;Alexa Cooper;Female;1961-06-17;63;70000,00;5;Corvallis;United States;2022-09-02
14382;Darren Blanco;Male;1955-11-03;69;70000,00;5;Berkeley;United States;2022-09-02
14383;Marvin Ferrier;Male;1950-11-18;74;70000,00;5;Concord;United States;2023-08-11
14384;Rachel Miller;Female;1950-11-19;74;60000,00;4;Sedro Woolley;United States;2023-10-06
14385;Maria Hall;Female;1956-10-16;68;60000,00;4;Lebanon;United States;2022-10-18
